user_id,rank,item_id,score,support_item_ids
23,3,599,0.6311383864791797,
23,4,784,0.5955221576281139,
23,5,1494,0.4993919421908074,
24,1,1621,0.268854681801425,
24,2,830,0.25175075280245995,
24,3,852,0.25175075280245995,
24,4,1486,0.23961494025984034,
24,5,1493,0.23961494025984034,
25,1,599,0.3924006959485403,
25,2,852,0.3799296832356552,
25,3,830,0.3799296832356552,
25,4,1659,0.33290012957216164,
25,5,784,0.28650348491242916,
26,1,1349,0.28816569748252074,
26,2,1343,0.28816569748252074,
26,3,1363,0.28816569748252074,
26,4,1364,0.28816569748252074,
26,5,1366,0.28816569748252074,
27,1,1343,0.10030445579750294,
27,2,1341,0.10030445579750294,
27,3,1373,0.10030445579750294,
27,4,1325,0.10030445579750294,
27,5,1340,0.10030445579750294,
28,1,599,0.5325988886146795,
28,2,852,0.4493075826263727,
28,3,830,0.4493075826263727,
28,4,784,0.40421560349696756,
28,5,858,0.39827788394195035,
29,1,852,0.18388310118951845,
29,2,830,0.18388310118951845,
29,3,784,0.1210989923895899,
29,4,897,0.10458421850953872,
29,5,858,0.09962921641238923,
30,1,852,0.18965286527820457,
30,2,830,0.18965286527820457,
30,3,1654,0.16195397588647042,
30,4,784,0.1316081341914611,
30,5,1494,0.12840583275478973,
31,1,1659,0.295520772323089,
31,2,852,0.29476222794543006,
31,3,830,0.29476222794543006,
31,4,784,0.17404692861618679,
31,5,1660,0.1477603861615445,
32,1,1494,0.10099718317956344,
32,2,1486,0.10099718317956344,
32,3,1493,0.10099718317956344,
32,4,1621,0.0860749391792352,
32,5,1626,0.07411712064189241,
33,1,1678,0.16056920740545055,
33,2,852,0.1556320656958648,
33,3,830,0.1556320656958648,
33,4,1671,0.14280059312656412,
33,5,1669,0.11087842868994086,
34,1,1671,0.2757058783511218,
34,2,1678,0.19270820723502366,
34,3,852,0.1370302680751266,
34,4,830,0.1370302680751266,
34,5,1644,0.1366412975637081,
35,1,897,0.13331421032507923,
35,2,1352,0.12813247033919986,
35,3,1366,0.12813247033919986,
35,4,1364,0.12813247033919986,
35,5,1373,0.12813247033919986,
36,1,1348,0.32590118039688293,
36,2,1349,0.32590118039688293,
36,3,1339,0.32590118039688293,
36,4,1352,0.32590118039688293,
36,5,1364,0.32590118039688293,
37,1,1493,0.8390862454353034,
37,2,1486,0.8390862454353034,
37,3,1494,0.8390862454353034,
37,4,1621,0.33006410593597724,
37,5,852,0.317876118933878,
38,1,1575,1.0960449029468655,
38,2,1584,1.0960449029468655,
38,3,1576,1.0960449029468655,
38,4,1574,1.0960449029468655,
38,5,1563,1.0960449029468655,
39,1,1671,0.148782893128989,
39,2,1678,0.13234560576221394,
39,3,852,0.12250372857592329,
39,4,830,0.12250372857592329,
39,5,314,0.074493384433876,
40,1,852,0.205899318156312,
40,2,830,0.205899318156312,
40,3,1678,0.1456462604629836,
40,4,314,0.11201923675369861,
40,5,897,0.11033887935797007,
41,1,830,0.24062977334439423,
41,2,852,0.24062977334439423,
41,3,1659,0.18369028007104626,
41,4,784,0.1761345208791742,
41,5,599,0.17015291378040695,
42,1,1582,0.8515332820820805,
42,2,1581,0.8515332820820805,
42,3,1580,0.8515332820820805,
42,4,1584,0.8515332820820805,
42,5,1579,0.8515332820820805,
43,1,852,0.9079944155585189,
43,2,830,0.9079944155585189,
43,3,784,0.8237721110164624,
43,4,1575,0.7395498064744054,
43,5,1574,0.7395498064744054,
44,1,599,0.7281061874655501,
44,2,830,0.5487185383131468,
44,3,852,0.5487185383131468,
44,4,1621,0.5275419537000293,
44,5,784,0.5010924839635922,
45,1,1493,0.40636586289568,
45,2,1486,0.40636586289568,
45,3,1494,0.40636586289568,
45,4,1373,0.242066498817452,
45,5,1366,0.242066498817452,
46,1,1678,0.34807272516379506,
46,2,830,0.215240286610291,
46,3,852,0.215240286610291,
46,4,1680,0.17403636258189753,
46,5,1648,0.1576249796718432,
47,1,1678,0.14904970346649596,
47,2,830,0.1452646775848347,
47,3,852,0.1452646775848347,
47,4,1659,0.09685810701699007,
47,5,1634,0.09256318400791055,
48,1,599,0.3881321250202884,
48,2,852,0.35707630708972826,
48,3,830,0.35707630708972826,
48,4,784,0.2806362227343928,
48,5,1453,0.2532046696752496,
49,1,599,1.0384797644198964,
49,2,1486,0.8962977497737743,
49,3,1493,0.8962977497737743,
49,4,1494,0.8962977497737743,
49,5,1648,0.748573558692397,
50,1,1339,0.11369098452586533,
50,2,1320,0.11369098452586533,
50,3,1349,0.11369098452586533,
50,4,1329,0.11369098452586533,
50,5,1343,0.11369098452586533,
51,1,599,0.08322863651714552,
51,2,1659,0.06557514274867857,
51,3,1626,0.06335257029131959,
51,4,852,0.06010611397403436,
51,5,830,0.06010611397403436,
52,1,852,0.22860028950051114,
52,2,830,0.22860028950051114,
52,3,1348,0.21550420763224948,
52,4,1320,0.21550420763224948,
52,5,1343,0.21550420763224948,
53,1,1486,0.260235054562641,
53,2,1493,0.260235054562641,
53,3,1494,0.260235054562641,
53,4,1621,0.20828670996066867,
53,5,1348,0.15415970192284048,
54,1,1493,0.35030998522719947,
54,2,1494,0.35030998522719947,
54,3,1486,0.35030998522719947,
54,4,830,0.22820715717863543,
54,5,852,0.22820715717863543,
55,1,1626,0.05736722519767266,
55,2,1493,0.05374770343293994,
55,3,1486,0.05374770343293994,
55,4,1494,0.05374770343293994,
55,5,1621,0.052653134515632714,
56,1,852,1.0907882801254143,
56,2,830,1.0907882801254143,
56,3,1493,1.063077040936246,
56,4,1494,1.063077040936246,
56,5,1486,1.063077040936246,
57,1,1494,0.5456503740176684,
57,2,1493,0.5456503740176684,
57,3,1486,0.5456503740176684,
57,4,1621,0.38751944540307504,
57,5,1348,0.35278201748352433,
58,1,830,0.8365176662745815,
58,2,852,0.8365176662745815,
58,3,784,0.6737449846195984,
58,4,1634,0.6570656799093244,
58,5,1648,0.6570656799093244,
59,1,599,2.367379924319864,
59,2,852,1.9835397678099171,
59,3,830,1.9835397678099171,
59,4,784,1.8443198144723953,
59,5,1581,1.7050998611348724,
60,1,599,1.9567551241549168,
60,2,830,1.8164003215809452,
60,3,852,1.8164003215809452,
60,4,784,1.3488155493961593,
60,5,1659,1.2007573490699546,
61,1,1678,0.21538916093074462,
61,2,1432,0.12300240187741703,
61,3,1680,0.10769458046537231,
61,4,830,0.08232428796405916,
61,5,852,0.08232428796405916,
62,1,1621,0.8215552414403569,
62,2,599,0.815319189394375,
62,3,830,0.775786683537599,
62,4,852,0.775786683537599,
62,5,784,0.6905458283779737,
63,1,1373,0.3188271467115026,
63,2,1348,0.3188271467115026,
63,3,1325,0.3188271467115026,
63,4,1320,0.3188271467115026,
63,5,1339,0.3188271467115026,
64,1,599,0.942983336194372,
64,2,830,0.840225880761998,
64,3,852,0.840225880761998,
64,4,784,0.7483096172675692,
64,5,1621,0.671077593608913,
65,1,1561,0.36101439566624194,
65,2,1546,0.36101439566624194,
65,3,1586,0.36101439566624194,
65,4,1587,0.36101439566624194,
65,5,1548,0.36101439566624194,
66,1,1621,0.13381041270728178,
66,2,1626,0.09345721807261344,
66,3,1363,0.09056000233950579,
66,4,1373,0.09056000233950579,
66,5,1325,0.09056000233950579,
67,1,1494,0.3434242703868854,
67,2,1493,0.3434242703868854,
67,3,1486,0.3434242703868854,
67,4,1339,0.19955452885896685,
67,5,1348,0.19955452885896685,
68,1,1621,0.08938042190284225,
68,2,1329,0.07488708096866045,
68,3,1373,0.07488708096866045,
68,4,1364,0.07488708096866045,
68,5,1366,0.07488708096866045,
69,1,1634,0.3595756003391207,
69,2,1648,0.3595756003391207,
69,3,1644,0.35777842555461814,
69,4,1549,0.2987876898473437,
69,5,1669,0.2674352317737123,
70,1,1579,0.8727606444101367,
70,2,1580,0.8727606444101367,
70,3,1546,0.8727606444101367,
70,4,1557,0.8727606444101367,
70,5,1559,0.8727606444101367,
71,1,1659,0.12479326381198515,
71,2,830,0.1214295683320697,
71,3,852,0.1214295683320697,
71,4,599,0.09791728123403944,
71,5,784,0.09447718720990284,
72,1,599,0.6888582272733955,
72,2,852,0.6143748356436232,
72,3,830,0.6143748356436232,
72,4,784,0.5665799823891637,
72,5,1621,0.5449691923117027,
73,1,599,0.2957750401839079,
73,2,852,0.24351757096915042,
73,3,830,0.24351757096915042,
73,4,1659,0.22973157711845513,
73,5,784,0.19040898058187403,
74,1,1621,0.19478319660122684,
74,2,852,0.15172429824825553,
74,3,830,0.15172429824825553,
74,4,897,0.1191725022181757,
74,5,1671,0.11429323484828377,
75,1,1493,0.5442869990449788,
75,2,1494,0.5442869990449788,
75,3,1486,0.5442869990449788,
75,4,1341,0.3763524296176779,
75,5,1343,0.3763524296176779,
76,1,852,0.6709396837331483,
76,2,830,0.6709396837331483,
76,3,784,0.4547600224344607,
76,4,1648,0.43354390721121605,
76,5,1634,0.43354390721121605,
77,1,599,0.32295567653774054,
77,2,830,0.24247025567438987,
77,3,852,0.24247025567438987,
77,4,1659,0.20587657004398627,
77,5,1626,0.20556169130331836,
78,1,1320,0.07906171646741172,
78,2,1341,0.07906171646741172,
78,3,1343,0.07906171646741172,
78,4,1348,0.07906171646741172,
78,5,1340,0.07906171646741172,
79,1,852,0.289070925734752,
79,2,830,0.289070925734752,
79,3,1648,0.24584531404224663,
79,4,1634,0.24584531404224663,
79,5,1373,0.2238460561526936,
80,1,830,0.16233938907096584,
80,2,852,0.16233938907096584,
80,3,1659,0.15453294052750874,
80,4,784,0.1152804264136439,
80,5,599,0.08621899024327005,
81,1,1626,0.26749816623379735,
81,2,1621,0.26090828727879567,
81,3,1493,0.2099518371901311,
81,4,1486,0.2099518371901311,
81,5,1494,0.2099518371901311,
82,1,852,0.8281667178668017,
82,2,830,0.8281667178668017,
82,3,784,0.5756688902076643,
82,4,1486,0.5669361145679461,
82,5,1494,0.5669361145679461,
83,1,852,0.937251795793616,
83,2,830,0.937251795793616,
83,3,784,0.8548122437888274,
83,4,1486,0.7862339929472011,
83,5,1494,0.7862339929472011,
84,1,830,0.23242183861594345,
84,2,852,0.23242183861594345,
84,3,1621,0.19581943279412053,
84,4,1339,0.19452068276910303,
84,5,1325,0.19452068276910303,
85,1,852,1.5941914130511916,
85,2,830,1.5941914130511916,
85,3,599,1.4256926962992567,
85,4,784,1.2922497010574474,
85,5,1659,1.1357263446021362,
86,1,830,0.2181013944379866,
86,2,852,0.2181013944379866,
86,3,784,0.1687593206295398,
86,4,858,0.12968614090819763,
86,5,1432,0.12538136831581487,
87,1,1486,2.142081591061441,
87,2,1493,2.142081591061441,
87,3,1494,2.142081591061441,
87,4,830,1.6483435497300798,
87,5,852,1.6483435497300798,
88,1,1666,0.23968725724670265,
88,2,1665,0.23968725724670265,
88,3,1669,0.23968725724670265,
88,4,1663,0.23968725724670265,
88,5,1644,0.2229092341103614,
89,1,852,0.33100973873200695,
89,2,830,0.33100973873200695,
89,3,784,0.27549209070964736,
89,4,1494,0.24601414605672622,
89,5,1486,0.24601414605672622,
90,1,852,2.0109913779460413,
90,2,830,2.0109913779460413,
90,3,1659,1.722161050598682,
90,4,1634,1.7140007900447776,
90,5,1648,1.7140007900447776,
91,1,599,0.6582656266110656,
91,2,830,0.5209103090513447,
91,3,852,0.5209103090513447,
91,4,784,0.40414521911955337,
91,5,1621,0.3680852061078535,
92,1,1494,1.6311291542057822,
92,2,1493,1.6311291542057822,
92,3,1486,1.6311291542057822,
92,4,1546,1.618649937676065,
92,5,1562,1.618649937676065,
93,1,830,0.08441255156781274,
93,2,852,0.08441255156781274,
93,3,1364,0.07925896694642154,
93,4,1320,0.07925896694642154,
93,5,1325,0.07925896694642154,
94,1,1580,2.261426899217115,
94,2,1581,2.261426899217115,
94,3,1575,2.261426899217115,
94,4,1574,2.261426899217115,
94,5,1548,2.261426899217115,
95,1,830,1.6832463370782862,
95,2,852,1.6832463370782862,
95,3,784,1.6080352616767846,
95,4,599,1.5637040500897723,
95,5,1570,1.5328241862752834,
96,1,830,0.2853812891239809,
96,2,852,0.2853812891239809,
96,3,599,0.26737585884867626,
96,4,784,0.265303921639677,
96,5,1563,0.24522655415537312,
97,1,599,0.3676010807222386,
97,2,852,0.3099361701599836,
97,3,830,0.3099361701599836,
97,4,1659,0.2991730054164219,
97,5,784,0.2624384978732046,
98,1,852,0.14802471835437916,
98,2,830,0.14802471835437916,
98,3,599,0.12901697893013986,
98,4,1659,0.12127039267984861,
98,5,1486,0.11456629209695245,
99,1,1621,0.6204936795880641,
99,2,852,0.6079204645035841,
99,3,830,0.6079204645035841,
99,4,1494,0.541120291690714,
99,5,1486,0.541120291690714,
100,1,1678,0.6230066998798905,
100,2,830,0.4794799658651111,
100,3,852,0.4794799658651111,
100,4,1669,0.35508618231828754,
100,5,1665,0.35508618231828754,
101,1,1329,0.33979471228740243,
101,2,1343,0.33979471228740243,
101,3,1373,0.33979471228740243,
101,4,1366,0.33979471228740243,
101,5,1325,0.33979471228740243,
102,1,830,1.2577324929833626,
102,2,852,1.2577324929833626,
102,3,599,1.1787725386553651,
102,4,784,1.0119283818018734,
102,5,1493,0.8361113467414193,
103,1,599,0.07637073887689863,
103,2,1621,0.07477702064971745,
103,3,1626,0.07063432669419904,
103,4,1493,0.06220638234938776,
103,5,1494,0.06220638234938776,
104,1,830,0.3130810904694652,
104,2,852,0.3130810904694652,
104,3,1493,0.29656441317258425,
104,4,1494,0.29656441317258425,
104,5,1486,0.29656441317258425,
105,1,1678,0.12879281012350047,
105,2,852,0.09554909641287039,
105,3,830,0.09554909641287039,
105,4,897,0.07506447244996411,
105,5,1621,0.06908081376643754,
106,1,1350,0.2871885348965751,
106,2,830,0.2707611193765699,
106,3,852,0.2707611193765699,
106,4,599,0.24317213172146587,
106,5,1486,0.22327210668867759,
107,1,1678,0.22631170462901498,
107,2,1680,0.11315585231450749,
107,3,897,0.11096246955410614,
107,4,1665,0.08705814337466045,
107,5,1666,0.08705814337466045,
108,1,1626,0.11388219010354295,
108,2,830,0.10838378387102501,
108,3,852,0.10838378387102501,
108,4,1352,0.10402096051883623,
108,5,1320,0.10402096051883623,
109,1,1621,1.1611328818276672,
109,2,1486,1.0547319098565258,
109,3,1494,1.0547319098565258,
109,4,1493,1.0547319098565258,
109,5,599,1.0464451089562328,
110,1,1566,1.6081750480924062,
110,2,1582,1.6081750480924062,
110,3,1583,1.6081750480924062,
110,4,1563,1.6081750480924062,
110,5,1564,1.6081750480924062,
111,1,1678,0.15418522807709745,
111,2,852,0.11727053086372062,
111,3,830,0.11727053086372062,
111,4,1671,0.08369726266387545,
111,5,1648,0.08035525656757919,
112,1,852,0.3633366582741564,
112,2,830,0.3633366582741564,
112,3,1678,0.25404279588388107,
112,4,897,0.20228964439624939,
112,5,1644,0.19936920932564933,
113,1,1341,0.3435070101776435,
113,2,1349,0.3435070101776435,
113,3,1352,0.3435070101776435,
113,4,1348,0.3435070101776435,
113,5,1343,0.3435070101776435,
114,1,830,0.2527403424494956,
114,2,852,0.2527403424494956,
114,3,599,0.24963981146845,
114,4,784,0.23690407499505628,
114,5,1580,0.22106780754061692,
115,1,830,0.4186550410165841,
115,2,852,0.4186550410165841,
115,3,1659,0.4172825995658721,
115,4,599,0.37640544570686074,
115,5,1621,0.3332909464057209,
116,1,1644,0.8330144856404009,
116,2,1648,0.7479353111001941,
116,3,1634,0.7479353111001941,
116,4,830,0.725653150686393,
116,5,852,0.725653150686393,
117,1,852,0.3602319259501475,
117,2,830,0.3602319259501475,
117,3,1494,0.35208232732733835,
117,4,1493,0.35208232732733835,
117,5,1486,0.35208232732733835,
118,1,599,0.5686939286481753,
118,2,858,0.48416926230225993,
118,3,852,0.4611720462037337,
118,4,830,0.4611720462037337,
118,5,784,0.4002172954209767,
119,1,830,0.9680721793004662,
119,2,852,0.9680721793004662,
119,3,1493,0.8700220548719049,
119,4,1494,0.8700220548719049,
119,5,1486,0.8700220548719049,
120,1,1621,0.09501859762565387,
120,2,1373,0.0769992198672491,
120,3,1352,0.0769992198672491,
120,4,1339,0.0769992198672491,
120,5,1363,0.0769992198672491,
121,1,1659,0.2995710264629645,
121,2,852,0.2285311636850121,
121,3,830,0.2285311636850121,
121,4,599,0.21074669377758093,
121,5,1648,0.20939984568498354,
122,1,1567,0.4589069149802698,
122,2,1566,0.4589069149802698,
122,3,1565,0.4589069149802698,
122,4,1563,0.4589069149802698,
122,5,1583,0.4589069149802698,
123,1,852,0.23779791626311753,
123,2,830,0.23779791626311753,
123,3,1659,0.20152277993382042,
123,4,784,0.19105793147819958,
123,5,599,0.18483992134797333,
124,1,599,0.11253613752411248,
124,2,1493,0.09975395008072346,
124,3,1494,0.09975395008072346,
124,4,1486,0.09975395008072346,
124,5,1621,0.09575321956163832,
125,1,1494,1.4468266218338761,
125,2,1493,1.4468266218338761,
125,3,1486,1.4468266218338761,
125,4,1586,1.2631456021219365,
125,5,1587,1.2631456021219365,
126,1,830,0.5120086400647957,
126,2,852,0.5120086400647957,
126,3,897,0.3327671332950833,
126,4,784,0.29599508952731357,
126,5,858,0.2387221076851933,
127,1,1493,0.408066233677849,
127,2,1494,0.408066233677849,
127,3,1486,0.408066233677849,
127,4,852,0.2127124914355642,
127,5,830,0.2127124914355642,
128,1,852,0.8874138668699697,
128,2,830,0.8874138668699697,
128,3,599,0.7723808365925173,
128,4,784,0.7582008984169908,
128,5,1586,0.6289879299640116,
129,1,1678,0.21395010514345755,
129,2,830,0.17837623265953675,
129,3,852,0.17837623265953675,
129,4,784,0.11359067766405392,
129,5,1634,0.10792937194244853,
130,1,1493,2.5784638963879547,
130,2,1486,2.5784638963879547,
130,3,1494,2.5784638963879547,
130,4,852,2.3019189785343164,
130,5,830,2.3019189785343164,
131,1,1648,0.1815022662997761,
131,2,1634,0.1815022662997761,
131,3,1549,0.15505609756614955,
131,4,1257,0.1365449909094924,
131,5,1644,0.12971377427510072,
132,1,599,0.08733458994706375,
132,2,852,0.08497377313648916,
132,3,830,0.08497377313648916,
132,4,784,0.06307959612528048,
132,5,1659,0.06178155169506606,
133,1,852,0.17185221809310594,
133,2,830,0.17185221809310594,
133,3,1678,0.15343260562660968,
133,4,897,0.1315217069028961,
133,5,1671,0.11573634656314312,
134,1,1654,0.13492322639127374,
134,2,852,0.11669580291191115,
134,3,830,0.11669580291191115,
134,4,897,0.09693153518335632,
134,5,1678,0.08212004388535736,
135,1,599,0.2943222209515406,
135,2,1621,0.2915970396220737,
135,3,1557,0.252061488002372,
135,4,1565,0.252061488002372,
135,5,1563,0.252061488002372,
136,1,830,0.1780424850688267,
136,2,852,0.1780424850688267,
136,3,1659,0.1283655866967069,
136,4,784,0.1044901937243013,
136,5,314,0.08251847374420955,
137,1,599,0.223146012035698,
137,2,830,0.19894032928361904,
137,3,852,0.19894032928361904,
137,4,1493,0.1709340674319299,
137,5,1486,0.1709340674319299,
138,1,852,0.37281573488713593,
138,2,830,0.37281573488713593,
138,3,599,0.31632905753627666,
138,4,784,0.23641633704686055,
138,5,1659,0.224487414751405,
139,1,1634,0.2887743324022455,
139,2,1648,0.2887743324022455,
139,3,1549,0.24158408895356048,
139,4,1374,0.22143734486102712,
139,5,1644,0.20075678240142347,
140,1,852,0.09026430443813338,
140,2,830,0.09026430443813338,
140,3,1678,0.08710045602616862,
140,4,897,0.07386872832388458,
140,5,1366,0.07090856582421183,
141,1,1325,0.5062807705653347,
141,2,1339,0.5062807705653347,
141,3,1348,0.5062807705653347,
141,4,1341,0.5062807705653347,
141,5,1340,0.5062807705653347,
142,1,852,0.1667770058243632,
142,2,830,0.1667770058243632,
142,3,784,0.10947186661836429,
142,4,1659,0.10835201406021748,
142,5,1493,0.09430654900209066,
143,1,1678,0.11388341994447962,
143,2,1666,0.08632774367871282,
143,3,1669,0.08632774367871282,
143,4,1665,0.08632774367871282,
143,5,1663,0.08632774367871282,
144,1,830,0.9172798075217011,
144,2,852,0.9172798075217011,
144,3,784,0.6680294279602356,
144,4,1648,0.6559726707893652,
144,5,1634,0.6559726707893652,
145,1,1494,1.7107790865732462,
145,2,1493,1.7107790865732462,
145,3,1486,1.7107790865732462,
145,4,830,1.710498964009199,
145,5,852,1.710498964009199,
146,1,1678,0.34746586779853017,
146,2,897,0.21460762781603157,
146,3,1680,0.17373293389926509,
146,4,830,0.16160085359898732,
146,5,852,0.16160085359898732,
147,1,1671,0.18141924770350543,
147,2,830,0.15304468947098174,
147,3,852,0.15304468947098174,
147,4,1678,0.11688483938050748,
147,5,784,0.08818354975697627,
148,1,599,0.32835302846079084,
148,2,1659,0.2970608787419353,
148,3,852,0.25474269569900815,
148,4,830,0.25474269569900815,
148,5,1486,0.25358223356100745,
149,1,852,0.19968755022133045,
149,2,830,0.19968755022133045,
149,3,1343,0.12866690815381931,
149,4,1352,0.12866690815381931,
149,5,1339,0.12866690815381931,
150,1,1621,0.09285338700927782,
150,2,1363,0.08520042719334663,
150,3,1364,0.08520042719334663,
150,4,1366,0.08520042719334663,
150,5,1373,0.08520042719334663,
151,1,830,1.9556019009271317,
151,2,852,1.9556019009271317,
151,3,599,1.6234614132376621,
151,4,784,1.5631838986467146,
151,5,1659,1.3591386923719329,
152,1,852,0.7251245855656405,
152,2,830,0.7251245855656405,
152,3,784,0.6355976474442357,
152,4,1621,0.5683071424039013,
152,5,1587,0.546070709322831,
153,1,852,0.061540958135895545,
153,2,830,0.061540958135895545,
153,3,599,0.056525326657483485,
153,4,784,0.04881452592084025,
153,5,1621,0.04700827115954707,
154,1,830,0.27953420498598824,
154,2,852,0.27953420498598824,
154,3,599,0.23732059129795627,
154,4,784,0.20502182180700218,
154,5,1659,0.16582718119944234,
155,1,1678,0.09408158612922207,
155,2,830,0.07543454863104455,
155,3,852,0.07543454863104455,
155,4,1340,0.05916244199332065,
155,5,1325,0.05916244199332065,
156,1,599,0.22651342212593617,
156,2,852,0.20670636907843795,
156,3,830,0.20670636907843795,
156,4,784,0.16930339324756674,
156,5,1659,0.14265166634321735,
157,1,1320,0.22820334867881675,
157,2,1343,0.22820334867881675,
157,3,1341,0.22820334867881675,
157,4,1340,0.22820334867881675,
157,5,1339,0.22820334867881675,
158,1,830,1.2927813228154306,
158,2,852,1.2927813228154306,
158,3,784,0.9325945818076287,
158,4,599,0.9003741417930695,
158,5,1493,0.7278878385939284,
159,1,1373,0.5609230767652464,
159,2,1349,0.5609230767652464,
159,3,1343,0.5609230767652464,
159,4,1341,0.5609230767652464,
159,5,1348,0.5609230767652464,
160,1,830,0.536900816435435,
160,2,852,0.536900816435435,
160,3,1659,0.5137974861251391,
160,4,1494,0.49441465821390174,
160,5,1493,0.49441465821390174,
161,1,830,0.13644728369665302,
161,2,852,0.13644728369665302,
161,3,599,0.13416033935855834,
161,4,1659,0.129348079524045,
161,5,1621,0.1191926478680306,
162,1,1621,0.2100976616403738,
162,2,1486,0.18996643573500002,
162,3,1494,0.18996643573500002,
162,4,1493,0.18996643573500002,
162,5,1626,0.12860260939118348,
163,1,852,0.07772223864570951,
163,2,830,0.07772223864570951,
163,3,1659,0.06953748521764655,
163,4,1621,0.06548869245997148,
163,5,784,0.05894221723870788,
164,1,830,0.31969003271338026,
164,2,852,0.31969003271338026,
164,3,1373,0.3073743039254835,
164,4,1341,0.3073743039254835,
164,5,1320,0.3073743039254835,
165,1,1659,0.12415726226602182,
165,2,1621,0.09932895356026421,
165,3,830,0.09141849066239444,
165,4,852,0.09141849066239444,
165,5,1626,0.08840366160991465,
166,1,852,0.12604324543752687,
166,2,830,0.12604324543752687,
166,3,897,0.103595479088322,
166,4,1663,0.10022831785148682,
166,5,1666,0.10022831785148682,
167,1,1563,1.4650710081928726,
167,2,1564,1.4650710081928726,
167,3,1569,1.4650710081928726,
167,4,1570,1.4650710081928726,
167,5,1584,1.4650710081928726,
168,1,1364,0.303282048515867,
168,2,1320,0.303282048515867,
168,3,1325,0.303282048515867,
168,4,1348,0.303282048515867,
168,5,1349,0.303282048515867,
169,1,852,0.21404202089022903,
169,2,830,0.21404202089022903,
169,3,599,0.1853978698473252,
169,4,1659,0.15343615105340688,
169,5,784,0.1511791630770077,
170,1,830,0.14161864821708048,
170,2,852,0.14161864821708048,
170,3,897,0.127364192982028,
